epoch,batch,generator_loss,discriminator_loss
25.0,21.0,-25.00434112548828,-0.6519088745117188
25.0,22.0,-25.541675567626953,-3.670414447784424
25.0,23.0,-24.2369327545166,-4.36507511138916
25.0,24.0,-26.83527183532715,-6.833990097045898
25.0,25.0,-30.331680297851562,-10.20898151397705
25.0,26.0,-31.19438934326172,-14.533530235290527
25.0,27.0,-40.83283615112305,-16.051414489746094
25.0,28.0,-31.41451072692871,-16.058923721313477
25.0,29.0,-29.71160125732422,-14.456336975097656
25.0,30.0,-27.135501861572266,-16.816373825073242
25.0,31.0,-33.508995056152344,-19.7431640625
25.0,32.0,-26.709548950195312,-15.753543853759766
25.0,33.0,-22.714859008789062,-12.424997329711914
25.0,34.0,-47.764522552490234,-18.791770935058594
25.0,35.0,-11.506011962890625,-8.95908260345459
25.0,36.0,-18.831756591796875,-10.37623405456543
25.0,37.0,-29.62094497680664,-11.233817100524902
25.0,38.0,-43.1372184753418,-15.976175308227539
25.0,39.0,-11.398858070373535,-10.819217681884766
25.0,40.0,-12.610235214233398,-6.617251873016357
26.0,1.0,-37.679927825927734,-5.108381271362305
26.0,2.0,-43.656646728515625,-13.908096313476562
26.0,3.0,-29.812833786010742,-14.882331848144531
26.0,4.0,-32.588619232177734,-14.510497093200684
26.0,5.0,-35.33678436279297,-19.546384811401367
26.0,6.0,-25.335308074951172,-18.588624954223633
26.0,7.0,-35.95842742919922,-19.600797653198242
26.0,8.0,-49.87024688720703,-16.069488525390625
26.0,9.0,-14.106061935424805,-5.6733245849609375
26.0,10.0,-12.886916160583496,-7.1987690925598145
26.0,11.0,-20.806503295898438,-8.808717727661133
26.0,12.0,-24.080486297607422,-9.462234497070312
26.0,13.0,-27.520349502563477,-7.1321702003479
26.0,14.0,-35.73860168457031,-12.880437850952148
26.0,15.0,-40.280540466308594,-13.422937393188477
26.0,16.0,-24.079883575439453,-17.151676177978516
26.0,17.0,-66.2149429321289,-18.746320724487305
26.0,18.0,-16.693681716918945,-0.9906234741210938
26.0,19.0,-17.349580764770508,-7.3170342445373535
26.0,20.0,-22.926151275634766,-7.32113790512085
26.0,21.0,-26.48717498779297,-11.19863224029541
26.0,22.0,-33.23219299316406,-14.269399642944336
26.0,23.0,-26.838558197021484,-19.174455642700195
26.0,24.0,-28.705162048339844,-19.039073944091797
26.0,25.0,-44.85393524169922,-14.941802978515625
26.0,26.0,-19.31505012512207,-13.586341857910156
26.0,27.0,-21.367717742919922,-12.891254425048828
26.0,28.0,-40.394065856933594,-16.071243286132812
26.0,29.0,-19.25479507446289,-19.32775115966797
26.0,30.0,-41.24949264526367,-19.33791160583496
26.0,31.0,-48.14725875854492,-9.209576606750488
26.0,32.0,-39.461334228515625,-8.569567680358887
26.0,33.0,-33.801185607910156,-12.498440742492676
26.0,34.0,-17.707843780517578,-14.770151138305664
26.0,35.0,-48.348480224609375,-17.00105094909668
26.0,36.0,-15.292094230651855,-14.110233306884766
26.0,37.0,-20.845195770263672,-8.7899169921875
26.0,38.0,-29.494543075561523,-10.479984283447266
26.0,39.0,-42.184181213378906,-14.78004264831543
26.0,40.0,-45.63978576660156,-29.401344299316406
27.0,1.0,-22.155750274658203,76.975830078125
27.0,2.0,-26.64432716369629,-6.208895683288574
27.0,3.0,-29.806955337524414,-6.412209987640381
27.0,4.0,-31.875438690185547,-6.394098281860352
27.0,5.0,-35.87782287597656,-7.081057071685791
27.0,6.0,-34.76160430908203,-7.681324481964111
27.0,7.0,-33.96961212158203,-6.474646091461182
27.0,8.0,-31.71000099182129,-8.517395973205566
27.0,9.0,-32.2207145690918,-7.781754493713379
27.0,10.0,-28.179725646972656,-10.308137893676758
27.0,11.0,-29.897855758666992,-11.102897644042969
27.0,12.0,-27.694475173950195,-12.027132034301758
27.0,13.0,-34.18219757080078,-11.582691192626953
27.0,14.0,-29.352783203125,-11.613807678222656
27.0,15.0,-30.36210823059082,-13.730598449707031
27.0,16.0,-36.94792175292969,-14.165555953979492
27.0,17.0,-28.447959899902344,-12.108532905578613
27.0,18.0,-35.03111267089844,-16.747730255126953
27.0,19.0,-16.03302764892578,-12.47930908203125
27.0,20.0,-43.960716247558594,-12.670234680175781
27.0,21.0,-28.167922973632812,-16.732376098632812
27.0,22.0,-50.688961029052734,-17.072301864624023
27.0,23.0,-11.629379272460938,-13.8130464553833
27.0,24.0,-40.604339599609375,-13.259437561035156
27.0,25.0,-41.346282958984375,-15.97409725189209
27.0,26.0,-28.264175415039062,-19.984249114990234
27.0,27.0,-41.09651184082031,-19.069305419921875
27.0,28.0,-12.68508243560791,-11.882270812988281
27.0,29.0,-29.81138801574707,-10.680651664733887
27.0,30.0,-38.9888801574707,-11.472331047058105
27.0,31.0,-40.191810607910156,-16.771568298339844
27.0,32.0,-26.619361877441406,-22.125476837158203
27.0,33.0,-41.018836975097656,-17.112995147705078
27.0,34.0,-29.40859031677246,-14.307605743408203
27.0,35.0,-45.08481979370117,-17.552654266357422
27.0,36.0,-15.827278137207031,-23.302522659301758
27.0,37.0,-38.58867263793945,-10.872112274169922
27.0,38.0,-33.76791763305664,-16.320398330688477
27.0,39.0,-30.89236831665039,-17.38356590270996
27.0,40.0,-59.90152359008789,-19.88905906677246
28.0,1.0,-12.676254272460938,16.644187927246094
28.0,2.0,-16.11817169189453,-5.457128047943115
28.0,3.0,-23.801528930664062,-5.664417743682861
28.0,4.0,-26.029476165771484,-5.695970058441162
28.0,5.0,-28.040328979492188,-7.695157527923584
28.0,6.0,-26.83602523803711,-7.789093017578125
28.0,7.0,-26.335378646850586,-11.446794509887695
28.0,8.0,-29.79020118713379,-12.709847450256348
28.0,9.0,-26.512128829956055,-14.026248931884766
28.0,10.0,-38.58024597167969,-19.58672332763672
28.0,11.0,-12.259056091308594,-16.092763900756836
28.0,12.0,-50.467193603515625,-18.876049041748047
28.0,13.0,-18.34789276123047,-18.819499969482422
28.0,14.0,-47.46955108642578,-19.64595603942871
28.0,15.0,-24.621732711791992,-15.97286605834961
28.0,16.0,-41.439476013183594,-19.843446731567383
28.0,17.0,-29.6552734375,-23.52610206604004
28.0,18.0,-33.9132080078125,-12.200136184692383
28.0,19.0,-22.431365966796875,-18.996456146240234
28.0,20.0,-43.384124755859375,-21.27932357788086
28.0,21.0,-48.093223571777344,-11.890562057495117
28.0,22.0,-29.200681686401367,-16.075300216674805
28.0,23.0,-35.79486846923828,-19.735591888427734
28.0,24.0,-46.119300842285156,-17.371313095092773
28.0,25.0,-17.272310256958008,-8.43313980102539
28.0,26.0,-16.65972328186035,-5.616684436798096
28.0,27.0,-23.80975341796875,-5.942776203155518
28.0,28.0,-26.913330078125,-8.877098083496094
28.0,29.0,-32.53740692138672,-9.659709930419922
28.0,30.0,-33.764469146728516,-13.744119644165039
28.0,31.0,-32.43120193481445,-14.832159996032715
28.0,32.0,-40.86505126953125,-15.942710876464844
28.0,33.0,-17.929841995239258,-16.05793571472168
28.0,34.0,-54.11487579345703,-13.809791564941406
28.0,35.0,3.1647789478302,-12.240457534790039
28.0,36.0,-28.310787200927734,-6.336994171142578
28.0,37.0,-32.9913330078125,-10.604034423828125
28.0,38.0,-37.274505615234375,-16.51162338256836
28.0,39.0,-45.16291809082031,-22.40887451171875
28.0,40.0,-15.269954681396484,-6.7409210205078125
29.0,1.0,-36.55409240722656,-6.975211143493652
29.0,2.0,-34.41597366333008,-8.191356658935547
29.0,3.0,-39.191810607910156,-15.963957786560059
29.0,4.0,-37.30912399291992,-21.06066131591797
29.0,5.0,-17.428035736083984,-21.624549865722656
29.0,6.0,-46.314964294433594,-13.077936172485352
29.0,7.0,-54.08603286743164,-7.770074844360352
29.0,8.0,-46.56474685668945,-8.06528377532959
29.0,9.0,-42.73895263671875,-8.722408294677734
29.0,10.0,-43.18982696533203,-13.486063957214355
29.0,11.0,-18.405548095703125,-10.080794334411621
29.0,12.0,-39.06748962402344,-11.779406547546387
29.0,13.0,-28.177352905273438,-14.543506622314453
29.0,14.0,-43.71536636352539,-17.937808990478516
29.0,15.0,-39.5504150390625,-12.134385108947754
29.0,16.0,-4.12330436706543,-14.474390029907227
29.0,17.0,-55.34345245361328,-16.52256965637207
29.0,18.0,-19.190780639648438,-22.11371612548828
29.0,19.0,-52.061500549316406,-17.361474990844727
29.0,20.0,-24.4116153717041,-7.033487319946289
29.0,21.0,-28.929622650146484,-8.4000244140625
29.0,22.0,-32.42671585083008,-8.808368682861328
29.0,23.0,-36.64533615112305,-10.106809616088867
29.0,24.0,-42.33275604248047,-13.937093734741211
29.0,25.0,-20.51569938659668,-16.432302474975586
29.0,26.0,-53.709381103515625,-14.155050277709961
29.0,27.0,-15.785615921020508,-15.153363227844238
29.0,28.0,-53.6739501953125,-17.670433044433594
29.0,29.0,-18.447975158691406,-16.978225708007812
29.0,30.0,-29.80988311767578,-11.076994895935059
29.0,31.0,-36.35466766357422,-15.83022689819336
29.0,32.0,-47.23823928833008,-24.2445125579834
29.0,33.0,-13.249343872070312,-18.406314849853516
29.0,34.0,-29.092613220214844,-9.754361152648926
29.0,35.0,-35.06602096557617,-10.416217803955078
29.0,36.0,-31.89380645751953,-14.669795989990234
29.0,37.0,-44.43743133544922,-18.234933853149414
29.0,38.0,-6.30824089050293,-16.119667053222656
29.0,39.0,-45.32859802246094,-11.972070693969727
29.0,40.0,-31.233720779418945,-21.281709671020508
30.0,1.0,-23.228004455566406,-16.257740020751953
30.0,2.0,-33.76182556152344,-21.874738693237305
30.0,3.0,-15.414083480834961,-9.086349487304688
30.0,4.0,-27.16119384765625,-7.7698073387146
30.0,5.0,-37.67290115356445,-9.347418785095215
30.0,6.0,-42.11968231201172,-12.62762451171875
30.0,7.0,-32.42921447753906,-11.265274047851562
30.0,8.0,-36.0410270690918,-15.529071807861328
30.0,9.0,-43.81627655029297,-19.024303436279297
30.0,10.0,-22.968429565429688,-16.83053207397461
30.0,11.0,-40.964351654052734,-19.865360260009766
30.0,12.0,-12.593008041381836,-15.174627304077148
30.0,13.0,-75.899169921875,-22.880903244018555
30.0,14.0,-23.577117919921875,15.691463470458984
30.0,15.0,-25.93898582458496,-4.815374851226807
30.0,16.0,-26.932003021240234,-5.549926280975342
30.0,17.0,-28.264461517333984,-6.626793384552002
30.0,18.0,-33.60409164428711,-6.212223052978516
30.0,19.0,-32.30207824707031,-9.02902889251709
30.0,20.0,-34.748504638671875,-11.505392074584961
30.0,21.0,-32.6941032409668,-13.069154739379883
30.0,22.0,-39.712303161621094,-15.850302696228027
30.0,23.0,-20.070714950561523,-16.752315521240234
30.0,24.0,-39.483665466308594,-19.567161560058594
30.0,25.0,-15.863853454589844,-16.47382354736328
30.0,26.0,-42.51951217651367,-16.715818405151367
30.0,27.0,-21.03295135498047,-22.9011173248291
30.0,28.0,-37.39704132080078,-12.99178409576416
30.0,29.0,-50.721588134765625,-12.280599594116211
30.0,30.0,-33.82250213623047,-9.983890533447266
30.0,31.0,-37.2749137878418,-13.4433012008667
30.0,32.0,-30.151283264160156,-20.85747718811035
30.0,33.0,-21.91547393798828,-17.501903533935547
30.0,34.0,-49.436302185058594,-15.3965425491333
30.0,35.0,-19.894515991210938,-23.191822052001953
30.0,36.0,-76.45449829101562,-22.461441040039062
30.0,37.0,-25.75387191772461,10.754508972167969
30.0,38.0,-21.707096099853516,-4.756861209869385
30.0,39.0,-20.83739471435547,-6.033840179443359
30.0,40.0,-25.46981430053711,-7.791558742523193
31.0,1.0,-28.938461303710938,-5.669931411743164
31.0,2.0,-30.782777786254883,-7.161195755004883
31.0,3.0,-31.865633010864258,-10.595641136169434
31.0,4.0,-34.52017593383789,-14.532784461975098
31.0,5.0,-30.547447204589844,-19.764095306396484
31.0,6.0,-30.067296981811523,-20.796619415283203
31.0,7.0,-22.3953857421875,-19.371591567993164
31.0,8.0,-49.823814392089844,-16.090551376342773
31.0,9.0,-16.577316284179688,-16.615856170654297
31.0,10.0,-50.91523361206055,-17.7219181060791
31.0,11.0,-25.653778076171875,-25.134490966796875
31.0,12.0,-28.576370239257812,-10.358168601989746
31.0,13.0,-40.03240966796875,-13.507372856140137
31.0,14.0,-44.68208312988281,-20.35533332824707
31.0,15.0,-20.794086456298828,-24.277565002441406
31.0,16.0,-68.35322570800781,-21.767370223999023
31.0,17.0,-10.667142868041992,19.33490753173828
31.0,18.0,-11.697354316711426,-4.6280741691589355
31.0,19.0,-13.133953094482422,-2.9744930267333984
31.0,20.0,-17.12436294555664,-3.921103000640869
31.0,21.0,-20.271976470947266,-4.267560958862305
31.0,22.0,-24.053607940673828,-6.934749603271484
31.0,23.0,-29.940322875976562,-7.174813270568848
31.0,24.0,-30.387683868408203,-8.396601676940918
31.0,25.0,-33.35182189941406,-10.866673469543457
31.0,26.0,-32.553016662597656,-10.089296340942383
31.0,27.0,-31.953792572021484,-12.919371604919434
31.0,28.0,-33.28386688232422,-14.839003562927246
31.0,29.0,-32.43327331542969,-14.549299240112305
31.0,30.0,-30.80290412902832,-16.240068435668945
31.0,31.0,-29.66008758544922,-16.402551651000977
31.0,32.0,-33.30463409423828,-19.355712890625
31.0,33.0,-21.47339630126953,-22.04176902770996
31.0,34.0,-39.28422927856445,-17.846086502075195
31.0,35.0,-5.54490852355957,-19.479337692260742
31.0,36.0,-50.7412109375,-13.172908782958984
31.0,37.0,-48.538570404052734,-17.298662185668945
31.0,38.0,-12.577754974365234,-12.995809555053711
31.0,39.0,-36.97740173339844,-17.79072380065918
31.0,40.0,-24.913856506347656,-29.483510971069336
32.0,1.0,-36.670249938964844,-9.823603630065918
32.0,2.0,-55.58036804199219,-16.62548065185547
32.0,3.0,-13.561235427856445,-16.132854461669922
32.0,4.0,-45.995914459228516,-16.610578536987305
32.0,5.0,-22.097354888916016,-22.80632781982422
32.0,6.0,-68.98683166503906,-27.689916610717773
32.0,7.0,-25.44212532043457,-3.9744300842285156
32.0,8.0,-29.060321807861328,-9.62890338897705
32.0,9.0,-37.396087646484375,-11.24394416809082
32.0,10.0,-41.324031829833984,-14.523134231567383
32.0,11.0,-49.31303405761719,-24.323698043823242
32.0,12.0,-24.272510528564453,-11.60008430480957
32.0,13.0,-24.03376007080078,-7.542455196380615
32.0,14.0,-27.076580047607422,-7.586376190185547
32.0,15.0,-30.358678817749023,-8.739521026611328
32.0,16.0,-34.15158462524414,-11.047408103942871
32.0,17.0,-36.85093307495117,-12.50728988647461
32.0,18.0,-38.52703857421875,-15.740890502929688
32.0,19.0,-35.40883255004883,-14.87820816040039
32.0,20.0,-47.723182678222656,-20.29218101501465
32.0,21.0,-22.128211975097656,-21.450870513916016
32.0,22.0,-49.29515838623047,-15.12808609008789
32.0,23.0,30.45797348022461,-16.047313690185547
32.0,24.0,-46.105201721191406,8.547394752502441
32.0,25.0,-52.895484924316406,-8.994617462158203
32.0,26.0,-58.35334014892578,-10.807456970214844
32.0,27.0,-52.52154541015625,-9.670120239257812
32.0,28.0,-51.97537612915039,-14.293052673339844
32.0,29.0,-41.460052490234375,-17.421321868896484
32.0,30.0,-44.03450012207031,-22.115144729614258
32.0,31.0,-18.325132369995117,-25.385480880737305
32.0,32.0,-44.81310272216797,-11.9029541015625
32.0,33.0,-45.475990295410156,-14.275090217590332
32.0,34.0,-24.276586532592773,-21.460939407348633
32.0,35.0,-44.492916107177734,-24.574195861816406
32.0,36.0,-43.837318420410156,-17.388641357421875
32.0,37.0,-27.54338836669922,-22.576438903808594
32.0,38.0,-84.35224914550781,-22.601604461669922
32.0,39.0,-5.774138927459717,42.82640075683594
32.0,40.0,-7.539583683013916,-3.0705013275146484
33.0,1.0,-11.89791488647461,-1.7328836917877197
33.0,2.0,-12.608428955078125,-2.573035955429077
33.0,3.0,-12.702570915222168,-1.6670544147491455
33.0,4.0,-12.146440505981445,-3.923346996307373
33.0,5.0,-15.998117446899414,-4.835196018218994
33.0,6.0,-21.36871337890625,-5.446511745452881
33.0,7.0,-24.59195327758789,-5.81507682800293
33.0,8.0,-27.642391204833984,-8.278453826904297
33.0,9.0,-31.653722763061523,-9.758134841918945
33.0,10.0,-34.83625793457031,-9.983390808105469
33.0,11.0,-35.65769577026367,-12.636785507202148
33.0,12.0,-31.881467819213867,-12.67355728149414
33.0,13.0,-26.53307342529297,-16.238727569580078
33.0,14.0,-28.06820297241211,-14.2376070022583
33.0,15.0,-25.956296920776367,-19.52123260498047
33.0,16.0,-29.614601135253906,-20.569311141967773
33.0,17.0,-18.678388595581055,-22.384794235229492
33.0,18.0,-60.38785171508789,-24.356239318847656
33.0,19.0,-3.4959683418273926,-6.701873779296875
33.0,20.0,-37.00828552246094,-7.105679512023926
33.0,21.0,-38.63180923461914,-13.037964820861816
33.0,22.0,-40.019500732421875,-20.424848556518555
33.0,23.0,-22.435150146484375,-23.30280303955078
33.0,24.0,-51.11821365356445,-27.068740844726562
33.0,25.0,-34.15190505981445,-15.322848320007324
33.0,26.0,-29.592418670654297,-19.446218490600586
33.0,27.0,-39.46131896972656,-26.670726776123047
33.0,28.0,-49.374961853027344,-14.28844928741455
33.0,29.0,-20.968425750732422,-11.355085372924805
33.0,30.0,-35.76902770996094,-24.652685165405273
33.0,31.0,-18.959522247314453,-25.415956497192383
33.0,32.0,-50.826263427734375,-15.363306045532227
33.0,33.0,-18.716041564941406,-14.524770736694336
33.0,34.0,-32.08790588378906,-16.39695930480957
33.0,35.0,-58.60663986206055,-27.731040954589844
33.0,36.0,3.9844188690185547,26.855758666992188
33.0,37.0,-6.0450921058654785,-2.7139580249786377
33.0,38.0,-12.097884178161621,-3.8380513191223145
33.0,39.0,-15.411742210388184,-3.995239019393921
33.0,40.0,-15.53404426574707,-3.1102566719055176
34.0,1.0,-20.734956741333008,-3.470858573913574
34.0,2.0,-21.789470672607422,-8.16285228729248
34.0,3.0,-22.627792358398438,-8.422734260559082
34.0,4.0,-28.135103225708008,-9.943920135498047
34.0,5.0,-28.42989730834961,-11.066259384155273
34.0,6.0,-27.051074981689453,-11.440206527709961
34.0,7.0,-33.31806945800781,-11.624292373657227
34.0,8.0,-32.09620666503906,-14.679244041442871
34.0,9.0,-21.600078582763672,-13.803041458129883
34.0,10.0,-48.15807342529297,-19.99394989013672
34.0,11.0,-23.90773582458496,-16.37906265258789
34.0,12.0,-32.109886169433594,-17.445232391357422
34.0,13.0,-19.814966201782227,-22.58283805847168
34.0,14.0,-52.95054626464844,-21.399818420410156
34.0,15.0,18.574966430664062,-15.399101257324219
34.0,16.0,-44.978981018066406,1.9313220977783203
34.0,17.0,-50.07694625854492,-12.585343360900879
34.0,18.0,-54.555015563964844,-17.17809295654297
34.0,19.0,-29.126758575439453,-18.56085205078125
34.0,20.0,-33.698299407958984,-24.06928062438965
34.0,21.0,-22.092044830322266,-19.523670196533203
34.0,22.0,-45.232486724853516,-25.78087615966797
34.0,23.0,-44.71096420288086,-22.542720794677734
34.0,24.0,-15.4439697265625,-17.41970443725586
34.0,25.0,-39.57954406738281,-9.783646583557129
34.0,26.0,-50.680442810058594,-17.559633255004883
34.0,27.0,-0.9851385951042175,-18.39488983154297
34.0,28.0,-59.337989807128906,-12.202543258666992
34.0,29.0,-61.28504943847656,-22.091541290283203
34.0,30.0,-1.3794386386871338,-12.544830322265625
34.0,31.0,-26.137048721313477,-7.912592887878418
34.0,32.0,-34.46125793457031,-10.068700790405273
34.0,33.0,-43.480140686035156,-14.58224868774414
34.0,34.0,-38.914772033691406,-22.55495262145996
34.0,35.0,-31.699230194091797,-28.10805892944336
34.0,36.0,-49.824737548828125,-14.787307739257812
34.0,37.0,-12.513545989990234,-12.037918090820312
34.0,38.0,-41.928348541259766,-14.984848976135254
34.0,39.0,-0.5335429310798645,-12.774812698364258
34.0,40.0,-41.51839828491211,-15.179905891418457
35.0,1.0,-29.40679168701172,-13.035533905029297
35.0,2.0,-45.59625244140625,-19.79542350769043
35.0,3.0,-23.542892456054688,-19.59345245361328
35.0,4.0,-42.65861511230469,-22.956398010253906
35.0,5.0,-25.753305435180664,-20.482772827148438
35.0,6.0,-28.749618530273438,-10.80086612701416
35.0,7.0,-38.38409423828125,-12.993973731994629
35.0,8.0,-47.96996307373047,-16.370698928833008
35.0,9.0,-35.40563201904297,-15.822551727294922
35.0,10.0,-31.525440216064453,-26.70572853088379
35.0,11.0,-35.48346710205078,-27.468276977539062
35.0,12.0,-33.71688461303711,-18.822166442871094
35.0,13.0,-27.524261474609375,-28.528871536254883
35.0,14.0,-39.77851486206055,-19.340866088867188
35.0,15.0,-49.65282440185547,-12.654830932617188
35.0,16.0,-50.49610137939453,-12.778103828430176
35.0,17.0,-46.86906051635742,-17.191652297973633
35.0,18.0,-4.230574607849121,-16.606159210205078
35.0,19.0,-65.74714660644531,-13.115670204162598
35.0,20.0,-52.39027404785156,-11.655502319335938
35.0,21.0,-29.094966888427734,-15.9860258102417
35.0,22.0,-44.52796936035156,-20.98619270324707
35.0,23.0,-7.931456565856934,-30.933290481567383
35.0,24.0,-84.49826049804688,-25.37912368774414
35.0,25.0,-11.086639404296875,17.43008804321289
35.0,26.0,-14.97904109954834,-4.4227399826049805
35.0,27.0,-16.98635482788086,-2.742457151412964
35.0,28.0,-16.665725708007812,-3.0947611331939697
35.0,29.0,-19.541561126708984,-3.509725570678711
35.0,30.0,-19.422636032104492,-5.281826019287109
35.0,31.0,-22.439441680908203,-7.8396806716918945
35.0,32.0,-21.833250045776367,-10.432984352111816
35.0,33.0,-25.695491790771484,-11.848214149475098
35.0,34.0,-29.37331771850586,-14.825675964355469
35.0,35.0,-30.902374267578125,-15.719022750854492
35.0,36.0,-29.837787628173828,-21.103273391723633
35.0,37.0,-23.494956970214844,-21.695043563842773
35.0,38.0,-64.07474517822266,-22.901485443115234
35.0,39.0,-8.902749061584473,19.44748306274414
35.0,40.0,-8.512039184570312,-7.037648677825928
36.0,1.0,-15.85948657989502,-3.4135615825653076
36.0,2.0,-17.566200256347656,-7.507763385772705
36.0,3.0,-20.706226348876953,-7.890377044677734
36.0,4.0,-22.49095916748047,-9.364784240722656
36.0,5.0,-25.699241638183594,-8.637202262878418
36.0,6.0,-29.61233139038086,-9.09727668762207
36.0,7.0,-25.692882537841797,-11.697300910949707
36.0,8.0,-31.505033493041992,-13.52449893951416
36.0,9.0,-33.54363250732422,-14.500636100769043
36.0,10.0,-30.197948455810547,-14.065333366394043
36.0,11.0,-32.677886962890625,-16.439428329467773
36.0,12.0,-33.07545852661133,-19.160083770751953
36.0,13.0,-11.558191299438477,-23.933950424194336
36.0,14.0,-47.947959899902344,-18.468610763549805
36.0,15.0,13.241058349609375,-10.066534042358398
36.0,16.0,-15.593021392822266,-3.172948122024536
36.0,17.0,-24.563241958618164,-11.128800392150879
36.0,18.0,-35.19902801513672,-16.54071807861328
36.0,19.0,-34.104454040527344,-19.389331817626953
36.0,20.0,-40.595088958740234,-29.171112060546875
36.0,21.0,5.140711784362793,-19.455093383789062
36.0,22.0,-23.056198120117188,-10.356118202209473
36.0,23.0,-29.653900146484375,-13.871581077575684
36.0,24.0,-40.045982360839844,-20.13914680480957
36.0,25.0,-16.290817260742188,-22.738595962524414
36.0,26.0,-40.82054901123047,-23.288576126098633
36.0,27.0,-45.15925598144531,-12.180636405944824
36.0,28.0,-15.634862899780273,-12.059661865234375
36.0,29.0,-41.67597198486328,-17.281213760375977
36.0,30.0,-22.41815185546875,-30.57537078857422
36.0,31.0,-35.28312683105469,-20.1988468170166
36.0,32.0,-43.14019775390625,-13.791339874267578
36.0,33.0,-42.66822052001953,-15.918184280395508
36.0,34.0,1.7141774892807007,-17.515968322753906
36.0,35.0,-67.51034545898438,-17.81140899658203
36.0,36.0,-28.864906311035156,-3.7687206268310547
36.0,37.0,-43.45823669433594,-14.158941268920898
36.0,38.0,-39.534637451171875,-16.751577377319336
36.0,39.0,-45.785728454589844,-27.810039520263672
36.0,40.0,-9.324515342712402,-24.576622009277344
37.0,1.0,-35.54877471923828,-12.047839164733887
37.0,2.0,-51.35086441040039,-28.069517135620117
37.0,3.0,-9.307085037231445,-8.530223846435547
37.0,4.0,-11.617242813110352,-6.310556888580322
37.0,5.0,-18.10560417175293,-7.920269012451172
37.0,6.0,-23.81492805480957,-8.917170524597168
37.0,7.0,-26.646751403808594,-15.283123016357422
37.0,8.0,-28.573049545288086,-12.832236289978027
37.0,9.0,-26.051027297973633,-10.873366355895996
37.0,10.0,-29.640033721923828,-15.351853370666504
37.0,11.0,-27.519611358642578,-13.003358840942383
37.0,12.0,-25.599781036376953,-18.079458236694336
37.0,13.0,-40.127952575683594,-20.89318084716797
37.0,14.0,-24.57552719116211,-21.251619338989258
37.0,15.0,-27.319782257080078,-21.675804138183594
37.0,16.0,-48.17601013183594,-21.112159729003906
37.0,17.0,6.441445827484131,-22.504878997802734
37.0,18.0,-76.92672729492188,-11.462882995605469
37.0,19.0,-60.75016784667969,-8.982101440429688
37.0,20.0,-54.26801300048828,-11.276102066040039
37.0,21.0,-51.846885681152344,-19.166711807250977
37.0,22.0,-6.978916645050049,-21.950197219848633
37.0,23.0,-53.1956787109375,-23.857492446899414
37.0,24.0,-37.59144592285156,-16.750720977783203
37.0,25.0,-40.35214614868164,-31.047073364257812
37.0,26.0,-31.565147399902344,-26.60483169555664
37.0,27.0,-36.56605529785156,-11.433993339538574
37.0,28.0,-43.53668212890625,-13.268260955810547
37.0,29.0,-46.476505279541016,-17.31072998046875
37.0,30.0,-19.584009170532227,-19.684566497802734
37.0,31.0,-56.94182586669922,-23.621334075927734
37.0,32.0,0.597527801990509,-14.870113372802734
37.0,33.0,-21.039756774902344,-5.625202178955078
37.0,34.0,-26.899351119995117,-9.710006713867188
37.0,35.0,-39.77288055419922,-14.023024559020996
37.0,36.0,-44.44816589355469,-19.916194915771484
37.0,37.0,-12.239367485046387,-29.030574798583984
37.0,38.0,-67.5704345703125,-27.11455535888672
37.0,39.0,6.718780517578125,4.5655975341796875
37.0,40.0,-23.921852111816406,-0.31673669815063477
38.0,1.0,-31.50465965270996,-5.715211868286133
38.0,2.0,-36.56694030761719,-11.145529747009277
38.0,3.0,-40.72412872314453,-18.32280921936035
38.0,4.0,-18.349817276000977,-22.697765350341797
38.0,5.0,-52.8079948425293,-34.63216018676758
38.0,6.0,-11.620530128479004,-8.725744247436523
38.0,7.0,-15.407709121704102,-6.435347080230713
38.0,8.0,-20.370647430419922,-5.364314556121826
38.0,9.0,-23.55242919921875,-7.307807922363281
38.0,10.0,-26.07241439819336,-7.948188304901123
38.0,11.0,-27.159244537353516,-13.205778121948242
38.0,12.0,-31.63741111755371,-15.87852668762207
38.0,13.0,-33.9686164855957,-17.99742889404297
38.0,14.0,-24.635663986206055,-26.82921600341797
38.0,15.0,-20.989959716796875,-24.246654510498047
38.0,16.0,-34.687767028808594,-13.987342834472656
38.0,17.0,-43.45291519165039,-16.16976547241211
38.0,18.0,-20.72705078125,-23.476238250732422
38.0,19.0,-43.571556091308594,-32.035369873046875
38.0,20.0,-11.185735702514648,-9.802406311035156
38.0,21.0,-19.7188720703125,-7.2771148681640625
38.0,22.0,-26.02614974975586,-9.181934356689453
38.0,23.0,-31.760269165039062,-11.424251556396484
38.0,24.0,-38.791709899902344,-15.434062957763672
38.0,25.0,-25.447166442871094,-19.21628189086914
38.0,26.0,-25.916297912597656,-27.81952667236328
38.0,27.0,-19.756786346435547,-28.88797378540039
38.0,28.0,-55.97045135498047,-16.466794967651367
38.0,29.0,46.856178283691406,-17.740581512451172
38.0,30.0,-56.29816818237305,4.570684432983398
38.0,31.0,-57.08345031738281,-12.521748542785645
38.0,32.0,-52.80365753173828,-9.676674842834473
38.0,33.0,-55.25834274291992,-9.63022232055664
38.0,34.0,-41.645870208740234,-8.875475883483887
38.0,35.0,-43.179527282714844,-13.020968437194824
38.0,36.0,-46.67909622192383,-16.685636520385742
38.0,37.0,-21.74539566040039,-22.635631561279297
